Age,BusinessTravel,DailyRate,Department,DistanceFemaleroMaleHoMalee,JobLevel,HourlyRate,MonthlyRate,MonthlyIncome,JobRole,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolveMaleent,JobSatisfaction,MartialStatus,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,RelationshipSatisFemaleaction,PerformanceRating,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
60,Non-Travel,263,Human Resources,9,1,33,5280,4224,Laboratory Technician,14,Human Resources,1,98-6656404,3,Male,4,4,Married,5,Yes,No,21,2,1,80,1,15,0,4,22,13,13,4,No
55,Non-Travel,1349,Human Resources,40,4,88,14080,11264,Research Director,20,Sales,1,88-6980234,2,Female,2,1,Married,4,Yes,No,16,3,3,80,2,36,3,3,17,4,2,12,Yes
58,Travel_Rarely,619,Research & DevelopMaleent,13,2,91,14560,11648,Research Director,20,Life Sciences ,1,65-2556237,2,Male,1,3,Single,5,Yes,No,11,4,3,80,1,22,6,3,33,3,0,14,No
26,Non-Travel,622,Sales,24,1,57,9120,7296,Sales Representative,16,Other,1,90-9883816,3,Female,4,4,Single,0,Yes,No,13,3,3,80,0,3,4,2,31,20,5,1,No
55,Travel_Femalerequently,443,Human Resources,32,3,149,23840,19072,Manager,14,Life Sciences ,1,89-5032099,3,Female,3,1,Single,6,Yes,No,12,4,4,80,1,25,0,2,16,6,5,2,No
45,Non-Travel,922,Research & DevelopMaleent,33,3,79,12640,10112,Human Resources,12,Technical Degree,1,36-6401241,1,Male,2,1,Married,3,Yes,No,24,1,2,80,2,15,5,4,33,9,14,8,Yes
48,Travel_Rarely,663,Sales,2,2,141,22560,18048,Research Director,20,Human Resources,1,89-4467431,2,Female,3,1,Married,8,Yes,No,10,1,1,80,1,38,6,4,14,16,0,16,No
24,Travel_Rarely,1064,Human Resources,20,4,126,20160,16128,Manager,16,Sales,1,10-7205622,3,Male,4,2,Single,1,Yes,No,15,2,2,80,2,24,5,1,0,13,14,5,Yes
34,Travel_Femalerequently,297,Human Resources,44,3,37,5920,4736,Laboratory Technician,18,Medical,1,51-6187261,3,Male,3,1,Single,6,Yes,No,14,3,4,80,1,20,0,3,30,5,3,0,No
54,Non-Travel,1381,Sales,41,2,63,10080,8064,Research Scientist,16,Human Resources,1,89-7011480,4,Female,2,2,Single,3,Yes,No,12,4,3,80,0,7,5,1,34,9,10,11,Yes
21,Travel_Femalerequently,606,Research & DevelopMaleent,47,4,125,20000,16000,Manager,14,Life Sciences ,1,98-2838366,3,Female,4,3,Single,0,Yes,No,19,2,2,80,3,14,0,1,34,11,12,11,No
34,Travel_Femalerequently,1180,Human Resources,35,4,144,23040,18432,Manufacturing Director,16,Life Sciences ,1,68-3285945,3,Male,2,4,Married,4,Yes,No,22,2,1,80,3,33,3,1,4,13,9,5,Yes
21,Non-Travel,701,Research & DevelopMaleent,13,1,82,13120,10496,Sales Representative,16,Human Resources,1,29-1409991,2,Female,3,4,Single,5,Yes,No,23,1,1,80,1,28,4,1,34,1,6,1,Yes
48,Travel_Femalerequently,438,Research & DevelopMaleent,2,2,56,8960,7168,Human Resources,12,Other,1,02-3376287,3,Male,1,2,Single,7,Yes,No,13,4,4,80,1,36,1,2,3,17,14,11,No
35,Non-Travel,480,Human Resources,22,2,113,18080,14464,Sales Executive,16,Technical Degree,1,39-6498427,3,Male,4,2,Single,6,Yes,No,11,3,4,80,0,17,3,4,29,11,5,5,No
27,Non-Travel,987,Research & DevelopMaleent,41,5,50,8000,6400,Manager,18,Sales,1,38-2317645,2,Male,2,2,Single,2,Yes,No,16,4,4,80,3,1,6,4,18,8,15,2,No
24,Non-Travel,1404,Sales,19,3,55,8800,7040,Sales Executive,14,Other,1,49-3169202,2,Male,3,4,Married,1,Yes,No,24,2,3,80,1,37,0,3,33,7,5,4,No
26,Travel_Femalerequently,707,Sales,49,2,62,9920,7936,Healthcare Representative,16,Sales,1,78-7700383,2,Male,1,2,Married,4,Yes,No,16,3,4,80,1,6,5,4,36,0,8,12,No
49,Travel_Femalerequently,981,Human Resources,2,1,39,6240,4992,Sales Representative,12,Sales,1,86-7935346,3,Female,1,3,Married,1,Yes,No,22,3,4,80,1,19,6,2,24,7,7,10,No
59,Travel_Femalerequently,677,Human Resources,17,4,116,18560,14848,Research Scientist,20,Human Resources,1,45-5143427,1,Female,1,3,Single,3,Yes,No,14,3,3,80,2,19,4,3,17,11,7,15,No
18,Non-Travel,436,Sales,24,1,55,8800,7040,Sales Representative,14,Sales,1,23-9961643,2,Female,2,2,Married,2,Yes,No,15,3,1,80,0,0,0,3,9,3,15,7,Yes
57,Travel_Rarely,487,Human Resources,28,2,59,9440,7552,Research Scientist,20,Other,1,92-1057513,1,Female,4,1,Single,8,Yes,No,12,2,2,80,0,31,5,3,6,8,8,9,Yes
41,Non-Travel,215,Human Resources,19,5,51,8160,6528,Research Director,20,Technical Degree,1,29-6749326,1,Female,1,4,Single,8,Yes,No,19,4,3,80,3,26,1,2,33,15,8,6,No
59,Travel_Rarely,622,Research & DevelopMaleent,23,3,43,6880,5504,Sales Representative,16,Medical,1,52-8164020,3,Male,2,4,Married,2,Yes,No,16,2,2,80,1,29,6,4,21,8,14,5,Yes
39,Non-Travel,1379,Sales,45,1,70,11200,8960,Healthcare Representative,16,Medical,1,51-1007051,4,Female,4,3,Married,5,Yes,No,11,4,3,80,0,4,6,4,2,10,14,6,Yes
23,Travel_Rarely,1390,Research & DevelopMaleent,32,4,101,16160,12928,Sales Executive,18,Human Resources,1,21-6445816,4,Male,2,3,Single,5,Yes,No,16,3,3,80,2,16,2,4,4,11,3,6,No
38,Travel_Rarely,718,Research & DevelopMaleent,11,2,61,9760,7808,Manager,16,Life Sciences ,1,94-3316604,2,Female,4,1,Married,6,Yes,No,15,3,1,80,1,0,0,2,21,3,1,9,Yes
35,Non-Travel,750,Human Resources,26,1,79,12640,10112,Sales Representative,14,Life Sciences ,1,28-4163874,1,Male,1,1,Single,8,Yes,No,25,1,2,80,0,7,2,3,23,3,7,6,Yes
18,Travel_Rarely,943,Human Resources,16,4,51,8160,6528,Sales Executive,18,Human Resources,1,03-9577198,3,Female,4,2,Married,3,Yes,No,23,1,2,80,3,25,6,1,37,2,8,12,Yes
59,Travel_Rarely,1341,Research & DevelopMaleent,33,2,56,8960,7168,Manager,14,Sales,1,80-6490995,4,Female,4,1,Single,8,Yes,No,24,3,1,80,1,5,1,1,21,12,7,2,No
20,Travel_Femalerequently,382,Research & DevelopMaleent,8,4,140,22400,17920,Sales Executive,14,Medical,1,29-4583657,2,Female,3,3,Married,5,Yes,No,16,4,3,80,2,22,3,2,15,4,14,2,No
49,Travel_Rarely,1451,Sales,7,3,67,10720,8576,Research Director,20,Other,1,58-7226989,2,Male,3,4,Single,2,Yes,No,16,4,4,80,1,6,0,1,16,1,5,0,No
19,Non-Travel,939,Sales,48,1,140,22400,17920,Healthcare Representative,16,Human Resources,1,87-5544152,1,Female,2,4,Married,4,Yes,No,10,4,4,80,1,1,1,1,38,12,14,1,No
21,Travel_Femalerequently,620,Human Resources,25,4,33,5280,4224,Laboratory Technician,16,Medical,1,98-8692792,1,Male,1,2,Single,3,Yes,No,13,1,1,80,2,33,0,4,38,0,11,9,Yes
41,Travel_Femalerequently,205,Sales,43,4,120,19200,15360,Research Scientist,18,Human Resources,1,71-1646057,3,Male,3,1,Single,8,Yes,No,11,1,2,80,2,3,1,1,11,17,10,4,Yes
33,Travel_Rarely,1376,Human Resources,6,2,31,4960,3968,Healthcare Representative,12,Human Resources,1,78-4541265,4,Male,1,2,Married,4,Yes,No,21,1,2,80,1,20,3,1,7,2,5,16,Yes
21,Non-Travel,592,Human Resources,15,4,47,7520,6016,Sales Representative,16,Life Sciences ,1,95-6080121,3,Male,2,1,Single,3,Yes,No,19,2,2,80,3,28,3,1,23,12,15,11,No
19,Non-Travel,986,Sales,7,5,58,9280,7424,Research Director,20,Sales,1,82-8333311,4,Male,3,3,Married,8,Yes,No,20,3,1,80,2,34,6,3,34,4,3,14,No
43,Travel_Femalerequently,552,Human Resources,25,1,78,12480,9984,Sales Representative,12,Other,1,55-3597976,4,Female,1,4,Single,6,Yes,No,25,4,3,80,1,16,4,2,26,20,13,9,Yes
45,Non-Travel,267,Research & DevelopMaleent,42,5,139,22240,17792,Human Resources,14,Life Sciences ,1,80-0177227,3,Female,1,3,Single,2,Yes,No,20,2,4,80,2,6,1,3,12,0,13,3,No
35,Travel_Femalerequently,890,Research & DevelopMaleent,40,3,132,21120,16896,Research Scientist,20,Technical Degree,1,50-3383300,2,Female,1,1,Married,7,Yes,No,10,4,4,80,1,36,6,4,38,17,2,2,No
20,Travel_Rarely,1427,Human Resources,20,4,91,14560,11648,Sales Representative,16,Other,1,24-9202370,3,Male,1,1,Single,8,Yes,No,25,2,4,80,3,17,3,3,15,11,8,6,No
25,Non-Travel,1375,Research & DevelopMaleent,10,4,133,21280,17024,Manufacturing Director,16,Medical,1,18-7673689,1,Male,2,2,Single,4,Yes,No,15,4,3,80,2,38,3,1,30,19,8,13,Yes
37,Travel_Femalerequently,234,Research & DevelopMaleent,2,1,51,8160,6528,Laboratory Technician,18,Human Resources,1,54-2525746,2,Male,2,1,Married,3,Yes,No,25,4,4,80,1,2,3,4,32,17,5,17,No
60,Travel_Rarely,818,Research & DevelopMaleent,18,1,52,8320,6656,Laboratory Technician,16,Human Resources,1,17-0659946,2,Male,3,3,Married,6,Yes,No,25,2,4,80,0,24,1,1,11,9,6,1,No
55,Travel_Rarely,296,Human Resources,26,1,111,17760,14208,Sales Representative,12,Other,1,17-9821555,2,Female,2,4,Single,2,Yes,No,16,3,4,80,1,8,2,3,4,19,14,13,No
47,Non-Travel,399,Human Resources,5,3,96,15360,12288,Human Resources,16,Human Resources,1,45-7415110,1,Male,4,4,Married,8,Yes,No,15,1,4,80,1,11,5,4,26,17,6,12,No
45,Travel_Rarely,1185,Research & DevelopMaleent,12,2,61,9760,7808,Human Resources,14,Medical,1,75-3969436,1,Female,4,3,Single,8,Yes,No,10,3,4,80,1,7,6,1,13,10,15,9,No
27,Travel_Rarely,621,Sales,38,2,118,18880,15104,Research Scientist,18,Life Sciences ,1,10-4038891,3,Male,2,3,Married,5,Yes,No,25,1,3,80,0,0,2,4,30,19,11,13,No
47,Travel_Femalerequently,1393,Research & DevelopMaleent,12,1,119,19040,15232,Sales Representative,16,Human Resources,1,41-3248955,1,Female,2,4,Married,2,Yes,No,17,3,2,80,1,19,0,2,16,18,13,4,Yes
30,Travel_Femalerequently,422,Human Resources,49,1,99,15840,12672,Laboratory Technician,16,Other,1,21-1623730,3,Male,1,2,Single,3,Yes,No,15,2,4,80,1,37,0,3,18,13,4,12,No
32,Travel_Rarely,1022,Research & DevelopMaleent,6,4,75,12000,9600,Research Director,20,Medical,1,30-8873040,1,Female,4,3,Single,8,Yes,No,14,3,3,80,3,40,5,2,19,20,8,1,No
34,Non-Travel,840,Research & DevelopMaleent,40,3,75,12000,9600,Research Director,20,Other,1,90-1765111,4,Male,4,3,Married,5,Yes,No,20,4,3,80,1,2,2,4,18,10,14,6,No
59,Non-Travel,557,Research & DevelopMaleent,4,2,90,14400,11520,Research Director,20,Other,1,09-5317476,2,Female,2,4,Single,7,Yes,No,10,2,4,80,0,17,4,1,20,10,3,3,No
23,Non-Travel,1113,Research & DevelopMaleent,3,1,45,7200,5760,Laboratory Technician,14,Life Sciences ,1,73-1760653,3,Male,2,1,Single,0,Yes,No,22,3,3,80,0,22,4,2,25,0,11,6,No
46,Travel_Rarely,354,Research & DevelopMaleent,15,4,102,16320,13056,Manufacturing Director,16,Medical,1,26-7807180,4,Male,4,4,Married,2,Yes,No,24,4,3,80,2,36,1,1,37,0,2,6,No
27,Travel_Rarely,472,Sales,14,2,140,22400,17920,Manufacturing Director,16,Technical Degree,1,52-6567876,2,Female,4,1,Married,3,Yes,No,10,2,2,80,0,6,3,3,26,19,13,15,Yes
30,Non-Travel,1137,Research & DevelopMaleent,40,1,108,17280,13824,Sales Representative,14,Technical Degree,1,14-0736636,3,Male,1,1,Married,3,Yes,No,21,3,2,80,0,38,4,3,3,0,7,5,No
50,Travel_Femalerequently,382,Research & DevelopMaleent,18,1,111,17760,14208,Sales Representative,18,Life Sciences ,1,55-6042880,3,Female,3,3,Single,0,Yes,No,11,2,3,80,0,40,2,2,14,4,8,12,Yes
33,Non-Travel,401,Research & DevelopMaleent,44,3,125,20000,16000,Sales Executive,16,Medical,1,06-2824952,3,Male,4,3,Married,7,Yes,No,17,3,2,80,1,13,6,2,0,0,12,8,Yes
58,Travel_Femalerequently,116,Sales,21,2,123,19680,15744,Manager,16,Life Sciences ,1,37-4498560,1,Male,2,3,Married,1,Yes,No,25,2,3,80,1,40,1,3,0,8,6,1,Yes
39,Non-Travel,167,Human Resources,4,4,118,18880,15104,Research Director,20,Technical Degree,1,93-8950488,1,Female,4,4,Single,3,Yes,No,21,3,1,80,2,5,5,4,36,10,11,12,Yes
47,Non-Travel,1396,Human Resources,28,3,140,22400,17920,Sales Executive,16,Life Sciences ,1,00-5906173,4,Male,2,2,Single,1,Yes,No,22,1,1,80,2,3,5,3,5,3,14,0,Yes
60,Non-Travel,566,Sales,22,2,65,10400,8320,Research Director,18,Other,1,65-9788603,3,Male,1,3,Single,4,Yes,No,25,4,2,80,1,9,2,2,1,2,11,9,Yes
