Age,BusinessTravel,DailyRate,Department,DistanceFromHome,JobLevel,HourlyRate,MonthlyRate,MonthlyIncome,JobRole,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobSatisfaction,MaritalStatus,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,RelationshipSatisfaction,PerformanceRating,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
54,Travel_Frequently,1050,Research & Development,11,4,87,24456,16032,Manager,4,Medical,1,1520,2,Femaleemale,3,4,Divorced,3,Y,No,20,1,4,80,1,26,2,3,14,9,1,12,No
29,Travel_Rarely,224,Research & Development,1,1,100,7568,2362,Research Scientist,4,Technical Degree,1,1522,1,Maleale,2,1,Single,6,Y,No,13,3,3,80,0,11,2,1,9,7,0,7,Yes
44,Travel_Rarely,136,Research & Development,28,4,32,22074,16328,Research Director,3,Life Sciences,1,1523,4,Maleale,3,1,Married,3,Y,No,13,3,3,80,1,24,1,4,20,6,14,17,No
39,Travel_Rarely,1089,Research & Development,6,3,32,9150,8376,Manufacturing Director,3,Life Sciences,1,1525,2,Femaleemale,3,2,Single,4,Y,No,18,4,3,80,0,9,3,3,2,0,2,2,No
46,Travel_Rarely,228,Sales,3,4,51,11380,16606,Manager,3,Life Sciences,1,1527,3,Femaleemale,3,2,Married,8,Y,No,12,4,3,80,1,23,2,4,13,12,5,1,No
35,Travel_Rarely,1029,Research & Development,16,3,91,21195,8606,Healthcare Representative,3,Life Sciences,1,1529,4,Femaleemale,2,2,Single,1,Y,No,19,4,3,80,0,11,3,1,11,8,3,3,No
23,Travel_Rarely,507,Research & Development,20,2,97,24812,2272,Laboratory Technician,1,Life Sciences,1,1533,1,Maleale,3,3,Single,0,Y,No,14,2,3,80,0,5,2,3,4,3,1,2,No
40,Travel_Rarely,676,Research & Development,9,1,86,21831,2018,Laboratory Technician,4,Life Sciences,1,1534,4,Maleale,3,1,Single,3,Y,No,14,2,3,80,0,15,3,1,5,4,1,0,Yes
34,Travel_Rarely,971,Sales,1,3,64,12288,7083,Sales Executive,3,Technical Degree,1,1535,4,Maleale,2,3,Married,1,Y,Yes,14,4,3,80,0,10,3,3,10,9,8,6,No
31,Travel_Frequently,561,Research & Development,3,1,33,4156,4084,Research Scientist,3,Life Sciences,1,1537,4,Femaleemale,3,3,Single,1,Y,No,12,1,3,80,0,7,2,1,7,2,7,7,Yes
50,Travel_Frequently,333,Research & Development,22,4,88,24450,14411,Research Director,5,Medical,1,1539,3,Maleale,1,4,Single,1,Y,Yes,13,4,3,80,0,32,2,3,32,6,13,9,No
34,Travel_Rarely,1440,Sales,7,1,55,4944,2308,Sales Representative,2,Technical Degree,1,1541,2,Maleale,3,3,Married,0,Y,Yes,25,2,4,80,1,12,4,3,11,10,5,7,No
42,Travel_Rarely,1210,Research & Development,2,1,68,24052,4841,Laboratory Technician,3,Medical,1,1542,3,Maleale,2,2,Married,4,Y,No,14,2,3,80,1,4,3,3,1,0,0,0,No
37,Travel_Rarely,674,Research & Development,13,2,47,3031,4285,Research Scientist,3,Medical,1,1543,1,Maleale,3,4,Married,1,Y,No,17,1,3,80,0,10,2,3,10,8,3,7,No
29,Travel_Rarely,441,Research & Development,8,2,39,7288,9715,Healthcare Representative,1,Other,1,1544,3,Femaleemale,1,1,Married,3,Y,No,13,3,3,80,1,9,3,3,7,7,0,7,No
33,Travel_Rarely,575,Research & Development,25,2,44,24152,4320,Manufacturing Director,3,Life Sciences,1,1545,4,Maleale,2,2,Single,1,Y,No,13,4,3,80,0,5,2,3,5,3,0,2,No
45,Travel_Rarely,950,Research & Development,28,1,97,4585,2132,Research Scientist,3,Technical Degree,1,1546,4,Maleale,3,4,Married,4,Y,No,20,4,4,80,1,8,3,3,5,4,0,3,No
42,Travel_Frequently,288,Research & Development,2,3,40,18611,10124,Healthcare Representative,3,Life Sciences,1,1547,4,Maleale,3,4,Married,2,Y,Yes,14,3,3,80,1,24,3,1,20,8,13,9,No
40,Travel_Rarely,1342,Sales,9,2,47,19345,5473,Sales Executive,2,Medical,1,1548,1,Maleale,3,1,Married,0,Y,No,12,4,3,80,0,9,5,4,8,4,7,1,No
33,Travel_Rarely,589,Research & Development,28,2,79,22949,5207,Laboratory Technician,4,Life Sciences,1,1549,2,Maleale,3,3,Married,1,Y,Yes,12,2,3,80,1,15,3,3,15,14,5,7,No
40,Travel_Rarely,898,Human Resources,6,4,38,17381,16437,Manager,2,Medical,1,1550,3,Maleale,3,4,Single,1,Y,Yes,21,4,4,80,0,21,2,3,21,7,7,7,No
24,Travel_Rarely,350,Research & Development,21,1,57,10036,2296,Laboratory Technician,2,Technical Degree,1,1551,3,Maleale,2,1,Divorced,0,Y,No,14,2,3,80,3,2,3,3,1,1,0,0,No
40,Non-Travel,1142,Research & Development,8,2,72,8841,4069,Healthcare Representative,2,Life Sciences,1,1552,4,Maleale,3,4,Divorced,3,Y,Yes,18,3,3,80,0,8,2,3,2,2,2,2,No
45,Travel_Rarely,538,Research & Development,1,3,66,20933,7441,Healthcare Representative,4,Technical Degree,1,1553,1,Maleale,3,2,Divorced,1,Y,No,12,1,3,80,3,10,4,3,10,8,7,7,No
35,Travel_Rarely,1402,Sales,28,1,98,26204,2430,Sales Representative,4,Life Sciences,1,1554,2,Femaleemale,2,3,Married,0,Y,No,23,1,4,80,2,6,5,3,5,3,4,2,No
32,Travel_Rarely,824,Research & Development,5,2,67,15624,5878,Research Scientist,2,Life Sciences,1,1555,4,Femaleemale,2,2,Married,3,Y,No,12,1,3,80,1,12,2,3,7,1,2,5,No
36,Travel_Rarely,1157,Sales,2,1,70,17001,2644,Sales Representative,4,Life Sciences,1,1556,3,Maleale,3,4,Single,3,Y,Yes,21,4,4,80,0,7,3,2,3,2,1,2,No
48,Travel_Rarely,492,Sales,16,2,96,13693,6439,Sales Executive,4,Life Sciences,1,1557,3,Femaleemale,3,3,Divorced,8,Y,No,14,3,3,80,1,18,2,3,8,7,7,7,No
29,Travel_Rarely,598,Research & Development,9,1,91,22376,2451,Research Scientist,3,Life Sciences,1,1558,3,Maleale,4,3,Married,6,Y,No,18,1,3,80,2,5,2,2,1,0,0,0,No
33,Travel_Rarely,1242,Sales,8,2,46,10589,6392,Sales Executive,4,Life Sciences,1,1560,1,Maleale,3,1,Married,2,Y,No,13,4,3,80,1,8,6,1,2,2,2,2,No
30,Travel_Rarely,740,Sales,1,2,64,5323,9714,Sales Executive,3,Life Sciences,1,1562,2,Maleale,2,1,Married,1,Y,No,11,4,3,80,1,10,4,3,10,8,6,7,Yes
38,Travel_Frequently,888,Human Resources,10,2,71,14814,6077,Human Resources,4,Human Resources,1,1563,3,Maleale,3,3,Married,3,Y,No,11,3,3,80,0,10,2,3,6,3,1,2,No
35,Travel_Rarely,992,Research & Development,1,1,68,21731,2450,Laboratory Technician,3,Medical,1,1564,4,Maleale,2,1,Single,1,Y,No,19,2,3,80,0,3,3,3,3,0,1,2,No
30,Travel_Rarely,1288,Sales,29,3,33,17799,9250,Sales Executive,4,Technical Degree,1,1568,3,Maleale,3,2,Married,3,Y,No,12,2,3,80,1,9,3,3,4,2,1,3,No
35,Travel_Rarely,104,Research & Development,2,1,69,26619,2074,Laboratory Technician,3,Life Sciences,1,1569,1,Femaleemale,3,1,Divorced,1,Y,Yes,12,4,3,80,1,1,2,3,1,0,0,0,Yes
53,Travel_Rarely,607,Research & Development,2,3,78,14618,10169,Manufacturing Director,5,Technical Degree,1,1572,3,Femaleemale,2,4,Married,0,Y,No,16,2,3,80,1,34,4,3,33,7,1,9,Yes
38,Travel_Rarely,903,Research & Development,2,2,81,7653,4855,Manufacturing Director,3,Medical,1,1573,3,Maleale,3,2,Married,4,Y,No,11,1,3,80,2,7,2,3,5,2,1,4,Yes
32,Non-Travel,1200,Research & Development,1,2,62,25174,4087,Research Scientist,4,Technical Degree,1,1574,4,Maleale,3,1,Married,4,Y,No,14,2,3,80,1,9,3,2,6,5,1,2,No
48,Travel_Rarely,1108,Research & Development,15,1,65,16530,2367,Research Scientist,4,Other,1,1576,3,Femaleemale,3,1,Married,8,Y,No,12,4,3,80,1,10,3,2,8,2,7,6,No
34,Travel_Rarely,479,Research & Development,7,1,35,22061,2972,Research Scientist,4,Medical,1,1577,1,Maleale,3,4,Single,1,Y,No,13,3,3,80,0,1,4,1,1,0,0,0,No
55,Travel_Rarely,685,Sales,26,5,60,23037,19586,Manager,5,Marketing,1,1578,3,Maleale,2,4,Married,1,Y,No,21,3,4,80,1,36,3,3,36,6,2,13,No
34,Travel_Rarely,1351,Research & Development,1,2,45,13008,5484,Research Scientist,4,Life Sciences,1,1580,2,Maleale,3,4,Married,9,Y,No,17,2,3,80,1,9,3,2,2,2,2,1,No
26,Travel_Rarely,474,Research & Development,3,1,89,11133,2061,Research Scientist,3,Life Sciences,1,1581,1,Femaleemale,3,4,Married,1,Y,No,21,1,4,80,0,1,5,3,1,0,0,0,No
38,Travel_Rarely,1245,Sales,14,2,80,12355,9924,Sales Executive,3,Life Sciences,1,1582,3,Maleale,3,2,Married,0,Y,No,11,4,3,80,1,10,3,3,9,8,7,7,No
38,Travel_Rarely,437,Sales,16,2,90,16379,4198,Sales Executive,3,Life Sciences,1,1583,2,Femaleemale,3,2,Single,2,Y,No,12,2,3,80,0,8,5,4,3,2,1,2,No
36,Travel_Rarely,884,Sales,1,2,73,21447,6815,Sales Executive,4,Life Sciences,1,1585,2,Femaleemale,3,3,Single,6,Y,No,13,1,3,80,0,15,5,3,1,0,0,0,No
29,Travel_Rarely,1370,Research & Development,3,1,87,16213,4723,Laboratory Technician,1,Medical,1,1586,2,Maleale,3,1,Single,1,Y,Yes,18,4,3,80,0,10,3,3,10,9,1,5,No
35,Travel_Rarely,670,Research & Development,10,2,51,4223,6142,Healthcare Representative,4,Medical,1,1587,1,Femaleemale,3,3,Single,3,Y,Yes,16,3,3,80,0,10,4,3,5,2,0,4,No
39,Travel_Rarely,1462,Sales,6,3,38,4658,8237,Sales Executive,3,Medical,1,1588,4,Maleale,4,3,Married,2,Y,No,11,1,3,80,1,11,3,3,7,6,7,6,No
29,Travel_Frequently,995,Research & Development,2,2,87,24483,8853,Healthcare Representative,1,Life Sciences,1,1590,1,Maleale,3,4,Divorced,1,Y,No,19,4,3,80,1,6,0,4,6,4,1,3,No
50,Travel_Rarely,264,Sales,9,5,59,19519,19331,Manager,3,Marketing,1,1591,3,Maleale,3,3,Married,4,Y,Yes,16,3,3,80,1,27,2,3,1,0,0,0,No
23,Travel_Rarely,977,Research & Development,10,1,45,12826,2073,Research Scientist,3,Technical Degree,1,1592,4,Maleale,4,3,Married,2,Y,No,16,4,3,80,1,4,2,3,2,2,2,2,No
36,Travel_Frequently,1302,Research & Development,6,2,80,19711,5562,Laboratory Technician,4,Life Sciences,1,1594,1,Maleale,4,1,Married,3,Y,Yes,13,4,3,80,1,9,3,3,3,2,0,2,No
42,Travel_Rarely,1059,Research & Development,9,5,93,26362,19613,Manager,2,Other,1,1595,4,Maleale,2,4,Single,8,Y,No,22,4,4,80,0,24,2,3,1,0,0,1,No
35,Travel_Rarely,750,Research & Development,28,2,46,25348,3407,Laboratory Technician,3,Life Sciences,1,1596,2,Maleale,4,3,Married,1,Y,No,17,4,3,80,2,10,3,2,10,9,6,8,No
34,Travel_Frequently,653,Research & Development,10,2,92,15332,5063,Healthcare Representative,4,Technical Degree,1,1597,4,Maleale,2,3,Married,1,Y,No,14,2,3,80,1,8,3,2,8,2,7,7,No
40,Travel_Rarely,118,Sales,14,2,84,11262,4639,Sales Executive,2,Life Sciences,1,1598,4,Femaleemale,3,1,Married,1,Y,No,15,3,3,80,1,5,2,3,5,4,1,2,No
43,Travel_Rarely,990,Research & Development,27,1,87,5855,4876,Laboratory Technician,3,Technical Degree,1,1599,4,Maleale,4,2,Divorced,5,Y,No,12,3,3,80,1,8,0,3,6,4,0,2,No
35,Travel_Rarely,1349,Research & Development,7,1,63,7713,2690,Laboratory Technician,2,Life Sciences,1,1601,3,Maleale,2,4,Married,1,Y,No,18,4,3,80,1,1,5,2,1,0,0,1,No
46,Travel_Rarely,563,Sales,1,4,56,3156,17567,Manager,4,Life Sciences,1,1602,4,Maleale,4,1,Single,1,Y,No,15,2,3,80,0,27,5,1,26,0,0,12,No
28,Travel_Rarely,329,Research & Development,24,1,51,7324,2408,Laboratory Technician,3,Medical,1,1604,3,Maleale,3,2,Married,1,Y,Yes,17,3,3,80,3,1,3,3,1,1,0,0,Yes
22,Non-Travel,457,Research & Development,26,1,85,10293,2814,Research Scientist,2,Other,1,1605,2,Femaleemale,2,3,Married,1,Y,Yes,14,2,3,80,0,4,2,2,4,2,1,3,No
50,Travel_Frequently,1234,Research & Development,20,4,41,20689,11245,Healthcare Representative,5,Medical,1,1606,2,Maleale,3,3,Married,2,Y,Yes,15,3,3,80,1,32,3,3,30,8,12,13,No
32,Travel_Rarely,634,Research & Development,5,1,35,18783,3312,Research Scientist,4,Other,1,1607,2,Femaleemale,4,4,Married,3,Y,No,17,4,3,80,2,6,3,3,3,2,0,2,No
44,Travel_Rarely,1313,Research & Development,7,5,31,3549,19049,Research Director,3,Medical,1,1608,2,Femaleemale,3,4,Divorced,0,Y,Yes,14,4,3,80,1,23,4,2,22,7,1,10,No
30,Travel_Rarely,241,Research & Development,7,1,48,5348,2141,Research Scientist,3,Medical,1,1609,2,Maleale,2,2,Married,1,Y,No,12,2,3,80,1,6,3,2,6,4,1,1,No
45,Travel_Rarely,1015,Research & Development,5,2,50,23447,5769,Laboratory Technician,5,Medical,1,1611,3,Femaleemale,1,1,Single,1,Y,Yes,14,1,3,80,0,10,3,3,10,7,1,4,No
45,Non-Travel,336,Sales,26,2,52,24162,4385,Sales Executive,3,Marketing,1,1612,1,Maleale,2,1,Married,1,Y,No,15,1,3,80,1,10,2,3,10,7,4,5,No
31,Travel_Frequently,715,Sales,2,2,54,21602,5332,Sales Executive,4,Other,1,1613,4,Maleale,3,1,Single,7,Y,No,13,4,3,80,0,10,3,3,5,2,0,3,No
36,Travel_Rarely,559,Research & Development,12,2,76,12421,4663,Manufacturing Director,4,Life Sciences,1,1614,3,Femaleemale,3,3,Married,9,Y,Yes,12,2,3,80,2,7,2,3,3,2,1,1,No
34,Travel_Frequently,426,Research & Development,10,2,42,17000,4724,Manufacturing Director,4,Life Sciences,1,1615,3,Maleale,4,4,Divorced,1,Y,No,13,1,3,80,1,9,3,3,9,7,7,2,No
49,Travel_Rarely,722,Research & Development,25,1,84,22102,3211,Laboratory Technician,4,Life Sciences,1,1617,3,Femaleemale,3,1,Married,1,Y,No,14,4,3,80,1,10,3,2,9,6,1,4,No
39,Travel_Rarely,1387,Research & Development,10,2,76,3835,5377,Manufacturing Director,5,Medical,1,1618,2,Maleale,3,1,Married,2,Y,No,13,4,3,80,3,10,3,3,7,7,7,7,No
27,Travel_Rarely,1302,Research & Development,19,1,67,16290,4066,Laboratory Technician,3,Other,1,1619,4,Maleale,2,1,Divorced,1,Y,No,11,1,3,80,2,7,3,3,7,7,0,7,No
35,Travel_Rarely,819,Research & Development,18,2,48,26312,5208,Research Scientist,5,Life Sciences,1,1621,2,Maleale,4,1,Married,1,Y,No,11,4,3,80,0,16,2,3,16,15,1,10,No
28,Travel_Rarely,580,Research & Development,27,2,39,20460,4877,Manufacturing Director,3,Medical,1,1622,2,Femaleemale,1,1,Divorced,0,Y,No,21,2,4,80,1,6,5,2,5,3,0,0,No
21,Travel_Rarely,546,Research & Development,5,1,97,26009,3117,Research Scientist,1,Medical,1,1623,3,Maleale,3,4,Single,1,Y,No,18,3,3,80,0,3,2,3,2,2,2,2,No
18,Travel_Frequently,544,Sales,3,1,70,18420,1569,Sales Representative,2,Medical,1,1624,2,Femaleemale,3,4,Single,1,Y,Yes,12,3,3,80,0,0,2,4,0,0,0,0,Yes
47,Travel_Rarely,1176,Human Resources,26,5,98,5220,19658,Manager,4,Life Sciences,1,1625,4,Femaleemale,3,3,Married,3,Y,No,11,3,3,80,1,27,2,3,5,2,1,0,No
39,Travel_Rarely,170,Research & Development,3,2,76,10302,3069,Laboratory Technician,2,Medical,1,1627,3,Maleale,2,3,Divorced,0,Y,No,15,4,3,80,1,11,3,3,10,8,0,7,No
40,Travel_Rarely,884,Research & Development,15,3,80,25800,10435,Manufacturing Director,3,Life Sciences,1,1628,1,Femaleemale,2,3,Married,1,Y,No,13,4,3,80,2,18,2,3,18,15,14,12,No
35,Non-Travel,208,Research & Development,8,2,52,12250,4148,Healthcare Representative,4,Life Sciences,1,1630,3,Femaleemale,3,3,Married,1,Y,No,12,4,3,80,1,15,5,3,14,11,2,9,No
37,Travel_Rarely,671,Research & Development,19,2,85,26493,5768,Manufacturing Director,3,Life Sciences,1,1631,3,Maleale,3,3,Married,3,Y,No,17,1,3,80,3,9,2,2,4,3,0,2,No
39,Travel_Frequently,711,Research & Development,4,2,81,3140,5042,Manufacturing Director,3,Medical,1,1633,1,Femaleemale,3,3,Single,0,Y,No,13,4,3,80,0,10,2,1,9,2,3,8,No
45,Travel_Rarely,1329,Research & Development,2,2,59,5388,5770,Manufacturing Director,2,Other,1,1635,4,Femaleemale,2,4,Divorced,1,Y,No,19,1,3,80,2,10,3,3,10,7,3,9,No
38,Travel_Rarely,397,Research & Development,2,3,54,14199,7756,Manufacturing Director,2,Medical,1,1638,4,Femaleemale,2,3,Married,3,Y,Yes,19,4,3,80,1,10,6,4,5,4,0,2,No
35,Travel_Rarely,737,Sales,10,3,55,21530,10306,Sales Executive,3,Medical,1,1639,4,Maleale,2,1,Married,9,Y,No,17,3,3,80,0,15,3,3,13,12,6,0,Yes
37,Travel_Rarely,1470,Research & Development,10,1,71,9953,3936,Research Scientist,3,Medical,1,1640,2,Femaleemale,3,2,Married,1,Y,No,11,1,3,80,1,8,2,1,8,4,7,7,No
40,Travel_Rarely,448,Research & Development,16,3,84,19948,7945,Manufacturing Director,3,Life Sciences,1,1641,3,Femaleemale,3,4,Single,6,Y,Yes,15,4,3,80,0,18,2,2,4,2,3,3,No
44,Travel_Frequently,602,Human Resources,1,2,37,10503,5743,Human Resources,5,Human Resources,1,1642,1,Maleale,3,4,Married,4,Y,Yes,11,3,3,80,0,14,3,3,10,7,0,2,No
48,Travel_Frequently,365,Research & Development,4,4,89,5602,15202,Manager,5,Medical,1,1644,3,Maleale,2,4,Married,2,Y,No,25,2,4,80,1,23,3,3,2,2,2,2,No
35,Travel_Rarely,763,Sales,15,2,59,22098,5440,Sales Executive,2,Medical,1,1645,1,Maleale,1,4,Divorced,6,Y,Yes,14,4,3,80,2,7,2,2,2,2,2,2,Yes
24,Travel_Frequently,567,Research & Development,2,1,32,17218,3760,Research Scientist,1,Technical Degree,1,1646,1,Femaleemale,3,4,Single,1,Y,Yes,13,3,3,80,0,6,2,3,6,3,1,3,No
27,Travel_Rarely,486,Research & Development,8,1,86,22490,3517,Research Scientist,3,Medical,1,1647,2,Femaleemale,4,3,Married,7,Y,No,17,1,3,80,0,5,0,3,3,2,0,2,No
27,Travel_Frequently,591,Research & Development,2,1,87,6297,2580,Research Scientist,3,Medical,1,1648,4,Maleale,3,4,Single,2,Y,No,13,3,3,80,0,6,0,2,4,2,1,2,No
40,Travel_Rarely,1329,Research & Development,7,1,73,3339,2166,Laboratory Technician,3,Life Sciences,1,1649,1,Maleale,3,1,Single,3,Y,Yes,14,2,3,80,0,10,3,1,4,2,0,3,Yes
29,Travel_Rarely,469,Sales,10,2,42,23413,5869,Sales Executive,3,Medical,1,1650,3,Maleale,2,3,Single,9,Y,No,11,3,3,80,0,8,2,3,5,2,1,4,No
36,Travel_Rarely,711,Research & Development,5,3,42,22792,8008,Healthcare Representative,4,Life Sciences,1,1651,2,Femaleemale,3,1,Married,4,Y,No,12,3,3,80,2,9,6,3,3,2,0,2,No
25,Travel_Frequently,772,Research & Development,2,2,77,4973,5206,Manufacturing Director,1,Life Sciences,1,1653,4,Maleale,4,3,Divorced,1,Y,No,17,3,3,80,2,7,6,3,7,7,0,7,No
39,Travel_Rarely,492,Research & Development,12,2,66,7693,5295,Manufacturing Director,3,Medical,1,1654,4,Maleale,3,2,Married,4,Y,No,21,3,4,80,0,7,3,3,5,4,1,0,No
49,Travel_Rarely,301,Research & Development,22,4,72,3498,16413,Research Director,4,Other,1,1655,1,Femaleemale,3,2,Married,3,Y,No,16,2,3,80,2,27,2,3,4,2,1,2,No
50,Travel_Rarely,813,Research & Development,17,3,50,21981,13269,Research Director,5,Life Sciences,1,1656,4,Femaleemale,2,1,Divorced,5,Y,No,15,3,3,80,3,19,3,3,14,11,1,11,No
20,Travel_Rarely,1141,Sales,2,1,31,13251,2783,Sales Representative,3,Medical,1,1657,3,Femaleemale,3,3,Single,1,Y,No,19,1,3,80,0,2,3,3,2,2,2,2,No
34,Travel_Rarely,1130,Research & Development,3,2,66,19332,5433,Research Scientist,3,Life Sciences,1,1658,4,Femaleemale,3,2,Divorced,1,Y,No,12,3,3,80,1,11,2,3,11,8,7,9,No
36,Travel_Rarely,311,Research & Development,7,1,77,10950,2013,Laboratory Technician,3,Life Sciences,1,1659,1,Maleale,3,2,Single,2,Y,No,11,3,3,80,0,15,4,3,4,3,1,3,No
49,Travel_Rarely,465,Research & Development,6,4,41,11652,13966,Healthcare Representative,1,Life Sciences,1,1661,3,Femaleemale,2,3,Married,2,Y,Yes,19,2,3,80,1,30,3,3,15,11,2,12,No
36,Non-Travel,894,Research & Development,1,2,33,15411,4374,Manufacturing Director,4,Medical,1,1662,4,Femaleemale,2,3,Married,0,Y,No,15,3,3,80,0,4,6,3,3,2,1,2,No
36,Travel_Rarely,1040,Research & Development,3,2,79,26308,6842,Healthcare Representative,2,Life Sciences,1,1664,4,Maleale,4,1,Divorced,6,Y,No,20,1,4,80,1,13,3,3,5,4,0,4,No
54,Travel_Rarely,584,Research & Development,22,4,91,18685,17426,Manager,5,Medical,1,1665,2,Femaleemale,3,3,Married,3,Y,No,25,3,4,80,1,36,6,3,10,8,4,7,No
43,Travel_Rarely,1291,Research & Development,15,4,65,3525,17603,Research Director,2,Life Sciences,1,1666,3,Maleale,2,3,Married,1,Y,No,24,1,4,80,1,14,3,3,14,10,6,11,No
35,Travel_Frequently,880,Sales,12,2,36,10414,4581,Sales Executive,4,Other,1,1667,4,Maleale,3,4,Single,3,Y,Yes,24,1,4,80,0,13,2,4,11,9,6,7,Yes
38,Travel_Frequently,1189,Research & Development,1,2,90,9867,4735,Research Scientist,3,Life Sciences,1,1668,4,Maleale,3,4,Married,7,Y,No,15,4,3,80,2,19,4,4,13,11,2,9,No
29,Travel_Rarely,991,Sales,5,2,43,3356,4187,Sales Executive,3,Medical,1,1669,1,Maleale,2,2,Divorced,1,Y,Yes,13,2,3,80,1,10,3,2,10,0,0,9,No
33,Travel_Rarely,392,Sales,2,2,93,3921,5505,Sales Executive,4,Medical,1,1670,4,Maleale,3,4,Divorced,1,Y,No,14,3,3,80,2,6,5,3,6,2,0,4,No
32,Travel_Rarely,977,Research & Development,2,2,45,25518,5470,Research Scientist,3,Medical,1,1671,4,Maleale,3,2,Divorced,0,Y,No,13,3,3,80,2,10,4,2,9,5,1,6,No
31,Travel_Rarely,1112,Sales,5,2,67,22589,5476,Sales Executive,4,Life Sciences,1,1673,1,Femaleemale,3,4,Married,1,Y,No,11,1,3,80,2,10,2,3,10,0,0,2,No
49,Travel_Rarely,464,Research & Development,16,1,74,24941,2587,Laboratory Technician,3,Medical,1,1674,4,Femaleemale,3,1,Divorced,4,Y,Yes,16,2,3,80,1,17,2,2,2,2,2,2,No
38,Travel_Frequently,148,Research & Development,2,1,42,23826,2440,Laboratory Technician,3,Medical,1,1675,4,Femaleemale,2,2,Single,1,Y,No,22,2,4,80,0,4,3,3,4,3,3,3,No
47,Travel_Rarely,1225,Sales,2,4,47,21086,15972,Manager,4,Life Sciences,1,1676,2,Femaleemale,4,2,Divorced,6,Y,No,14,3,3,80,3,29,2,3,3,2,1,2,No
49,Travel_Rarely,809,Research & Development,1,4,36,22384,15379,Manager,3,Life Sciences,1,1677,3,Maleale,3,3,Single,4,Y,No,14,1,3,80,0,23,2,3,8,7,0,0,No
41,Travel_Rarely,1206,Sales,23,3,80,11591,7082,Sales Executive,2,Life Sciences,1,1678,4,Maleale,3,3,Single,3,Y,Yes,16,4,3,80,0,21,2,3,2,0,0,2,No
20,Travel_Rarely,727,Sales,9,1,54,21082,2728,Sales Representative,1,Life Sciences,1,1680,4,Maleale,3,1,Single,1,Y,No,11,1,3,80,0,2,3,3,2,2,0,2,No
33,Non-Travel,530,Sales,16,2,36,16130,5368,Sales Executive,3,Life Sciences,1,1681,3,Femaleemale,3,4,Divorced,1,Y,Yes,25,3,4,80,1,7,2,3,6,5,1,2,No
36,Travel_Rarely,1351,Research & Development,26,2,80,7419,5347,Healthcare Representative,4,Life Sciences,1,1682,1,Maleale,3,3,Married,6,Y,No,14,2,3,80,2,10,2,2,3,2,0,2,No
44,Travel_Rarely,528,Human Resources,1,1,44,4167,3195,Human Resources,3,Life Sciences,1,1683,3,Femaleemale,3,4,Divorced,4,Y,Yes,18,1,3,80,3,8,2,3,2,2,2,2,No
23,Travel_Rarely,1320,Research & Development,8,1,93,20586,3989,Laboratory Technician,1,Medical,1,1684,4,Maleale,2,3,Single,1,Y,Yes,11,1,3,80,0,5,2,3,5,4,1,2,Yes
38,Travel_Rarely,1495,Research & Development,4,1,87,26176,3306,Laboratory Technician,2,Medical,1,1687,4,Femaleemale,3,3,Married,7,Y,No,19,4,3,80,1,7,5,2,0,0,0,0,No
53,Travel_Rarely,1395,Research & Development,24,3,48,3458,7005,Healthcare Representative,4,Medical,1,1689,2,Maleale,4,4,Married,3,Y,No,15,3,3,80,0,11,2,3,4,3,1,2,No
48,Travel_Frequently,708,Sales,7,1,95,11740,2655,Sales Representative,2,Medical,1,1691,4,Femaleemale,3,3,Married,2,Y,Yes,11,3,3,80,2,19,3,3,9,7,7,7,Yes
32,Travel_Rarely,1259,Research & Development,2,1,95,24852,1393,Laboratory Technician,4,Life Sciences,1,1692,4,Maleale,3,2,Single,1,Y,No,12,1,3,80,0,1,2,3,1,0,0,0,Yes
26,Non-Travel,786,Research & Development,7,1,76,11925,2570,Laboratory Technician,3,Medical,1,1693,4,Maleale,3,4,Single,1,Y,No,20,3,4,80,0,7,5,3,7,7,5,7,No
55,Travel_Rarely,1441,Research & Development,22,1,94,23737,3537,Research Scientist,3,Technical Degree,1,1694,1,Maleale,2,2,Divorced,5,Y,No,12,4,3,80,1,8,1,3,4,2,1,2,No
34,Travel_Rarely,1157,Research & Development,5,2,57,11912,3986,Laboratory Technician,2,Medical,1,1696,2,Maleale,2,4,Married,1,Y,No,14,3,3,80,1,15,3,4,15,10,4,13,No
60,Travel_Rarely,370,Research & Development,1,3,92,20467,10883,Healthcare Representative,4,Medical,1,1697,3,Maleale,1,4,Divorced,3,Y,No,20,3,4,80,1,19,2,4,1,0,0,0,No
33,Travel_Rarely,267,Research & Development,21,1,79,13637,2028,Laboratory Technician,3,Medical,1,1698,2,Maleale,4,2,Married,1,Y,No,18,4,3,80,3,14,6,3,14,11,2,13,No
37,Travel_Frequently,1278,Sales,1,2,31,7677,9525,Sales Executive,4,Medical,1,1700,3,Maleale,1,4,Divorced,1,Y,No,14,3,3,80,2,6,2,2,6,3,1,3,No
34,Travel_Rarely,678,Research & Development,19,1,35,20338,2929,Research Scientist,3,Life Sciences,1,1701,2,Femaleemale,2,4,Married,1,Y,No,12,2,3,80,0,10,3,3,10,9,8,7,No
